prior_s,vpre_0_frequency_hz,vpre_1_frequency_hz,gap_less_than_prior
2.500000000000e-05,60,360,1
1.000000000000e-05,60,360,1
5.000000000000e-06,60,360,1
3.000000000000e-06,60,360,1
2.000000000000e-06,60,360,1
2.500000000000e-05,60,380,1
1.000000000000e-05,60,380,1
5.000000000000e-06,60,380,1
3.000000000000e-06,60,380,1
2.000000000000e-06,60,380,1
2.500000000000e-05,60,400,1
1.000000000000e-05,60,400,1
5.000000000000e-06,60,400,1
3.000000000000e-06,60,400,1
2.000000000000e-06,60,400,1
2.500000000000e-05,60,420,1
1.000000000000e-05,60,420,1
5.000000000000e-06,60,420,1
3.000000000000e-06,60,420,1
2.000000000000e-06,60,420,1
2.500000000000e-05,60,440,1
1.000000000000e-05,60,440,1
5.000000000000e-06,60,440,1
3.000000000000e-06,60,440,1
2.000000000000e-06,60,440,1
2.500000000000e-05,60,460,1
1.000000000000e-05,60,460,1
5.000000000000e-06,60,460,1
3.000000000000e-06,60,460,1
2.000000000000e-06,60,460,1
2.500000000000e-05,60,480,1
1.000000000000e-05,60,480,1
5.000000000000e-06,60,480,1
3.000000000000e-06,60,480,1
2.000000000000e-06,60,480,1
2.500000000000e-05,60,500,1
1.000000000000e-05,60,500,1
5.000000000000e-06,60,500,1
3.000000000000e-06,60,500,1
2.000000000000e-06,60,500,1
2.500000000000e-05,60,520,1
1.000000000000e-05,60,520,1
5.000000000000e-06,60,520,1
3.000000000000e-06,60,520,1
2.000000000000e-06,60,520,1
2.500000000000e-05,60,540,1
1.000000000000e-05,60,540,1
5.000000000000e-06,60,540,1
3.000000000000e-06,60,540,1
2.000000000000e-06,60,540,1
2.500000000000e-05,60,560,1
1.000000000000e-05,60,560,1
5.000000000000e-06,60,560,1
3.000000000000e-06,60,560,1
2.000000000000e-06,60,560,1
2.500000000000e-05,60,580,1
1.000000000000e-05,60,580,1
5.000000000000e-06,60,580,1
3.000000000000e-06,60,580,1
2.000000000000e-06,60,580,1
2.500000000000e-05,60,600,1
1.000000000000e-05,60,600,1
5.000000000000e-06,60,600,1
3.000000000000e-06,60,600,1
2.000000000000e-06,60,600,1
2.500000000000e-05,60,620,1
1.000000000000e-05,60,620,1
5.000000000000e-06,60,620,1
3.000000000000e-06,60,620,1
2.000000000000e-06,60,620,1
2.500000000000e-05,60,640,1
1.000000000000e-05,60,640,1
5.000000000000e-06,60,640,1
3.000000000000e-06,60,640,1
2.000000000000e-06,60,640,1
2.500000000000e-05,60,660,1
1.000000000000e-05,60,660,1
5.000000000000e-06,60,660,1
3.000000000000e-06,60,660,1
2.000000000000e-06,60,660,1
2.500000000000e-05,60,680,1
1.000000000000e-05,60,680,1
5.000000000000e-06,60,680,1
3.000000000000e-06,60,680,1
2.000000000000e-06,60,680,1
2.500000000000e-05,60,700,1
1.000000000000e-05,60,700,1
5.000000000000e-06,60,700,1
3.000000000000e-06,60,700,1
2.000000000000e-06,60,700,1
2.500000000000e-05,60,720,1
1.000000000000e-05,60,720,1
5.000000000000e-06,60,720,1
3.000000000000e-06,60,720,1
2.000000000000e-06,60,720,1
2.500000000000e-05,60,740,1
1.000000000000e-05,60,740,1
5.000000000000e-06,60,740,1
3.000000000000e-06,60,740,1
2.000000000000e-06,60,740,1
2.500000000000e-05,60,760,1
1.000000000000e-05,60,760,1
5.000000000000e-06,60,760,1
3.000000000000e-06,60,760,1
2.000000000000e-06,60,760,1
2.500000000000e-05,60,780,1
1.000000000000e-05,60,780,1
5.000000000000e-06,60,780,1
3.000000000000e-06,60,780,1
2.000000000000e-06,60,780,1
2.500000000000e-05,60,800,1
1.000000000000e-05,60,800,1
5.000000000000e-06,60,800,1
3.000000000000e-06,60,800,1
2.000000000000e-06,60,800,1
2.500000000000e-05,60,820,1
1.000000000000e-05,60,820,1
5.000000000000e-06,60,820,1
3.000000000000e-06,60,820,1
2.000000000000e-06,60,820,1
2.500000000000e-05,60,840,1
1.000000000000e-05,60,840,1
5.000000000000e-06,60,840,1
3.000000000000e-06,60,840,1
2.000000000000e-06,60,840,1
2.500000000000e-05,60,860,1
1.000000000000e-05,60,860,1
5.000000000000e-06,60,860,1
3.000000000000e-06,60,860,1
2.000000000000e-06,60,860,1
2.500000000000e-05,60,880,1
1.000000000000e-05,60,880,1
5.000000000000e-06,60,880,1
3.000000000000e-06,60,880,1
2.000000000000e-06,60,880,1
2.500000000000e-05,60,900,1
1.000000000000e-05,60,900,1
5.000000000000e-06,60,900,1
3.000000000000e-06,60,900,1
2.000000000000e-06,60,900,1
2.500000000000e-05,60,920,1
1.000000000000e-05,60,920,1
5.000000000000e-06,60,920,1
3.000000000000e-06,60,920,1
2.000000000000e-06,60,920,1
2.500000000000e-05,60,940,1
1.000000000000e-05,60,940,1
5.000000000000e-06,60,940,1
3.000000000000e-06,60,940,1
2.000000000000e-06,60,940,1
2.500000000000e-05,60,960,1
1.000000000000e-05,60,960,1
5.000000000000e-06,60,960,1
3.000000000000e-06,60,960,1
2.000000000000e-06,60,960,1
2.500000000000e-05,60,980,1
1.000000000000e-05,60,980,1
5.000000000000e-06,60,980,1
3.000000000000e-06,60,980,1
2.000000000000e-06,60,980,1
2.500000000000e-05,60,1000,1
1.000000000000e-05,60,1000,1
5.000000000000e-06,60,1000,1
3.000000000000e-06,60,1000,1
2.000000000000e-06,60,1000,1
2.500000000000e-05,80,0,0
1.000000000000e-05,80,0,0
5.000000000000e-06,80,0,0
3.000000000000e-06,80,0,0
2.000000000000e-06,80,0,0
2.500000000000e-05,80,20,0
1.000000000000e-05,80,20,0
5.000000000000e-06,80,20,0
3.000000000000e-06,80,20,0
2.000000000000e-06,80,20,0
2.500000000000e-05,80,40,1
1.000000000000e-05,80,40,0
5.000000000000e-06,80,40,0
3.000000000000e-06,80,40,0
2.000000000000e-06,80,40,0
2.500000000000e-05,80,60,1
1.000000000000e-05,80,60,1
5.000000000000e-06,80,60,0
3.000000000000e-06,80,60,0
2.000000000000e-06,80,60,0
2.500000000000e-05,80,80,1
1.000000000000e-05,80,80,1
5.000000000000e-06,80,80,0
3.000000000000e-06,80,80,0
2.000000000000e-06,80,80,0
2.500000000000e-05,80,100,1
1.000000000000e-05,80,100,1
5.000000000000e-06,80,100,1
3.000000000000e-06,80,100,0
2.000000000000e-06,80,100,0
2.500000000000e-05,80,120,1
1.000000000000e-05,80,120,1
5.000000000000e-06,80,120,1
3.000000000000e-06,80,120,0
2.000000000000e-06,80,120,0
2.500000000000e-05,80,140,1
1.000000000000e-05,80,140,1
5.000000000000e-06,80,140,1
3.000000000000e-06,80,140,1
2.000000000000e-06,80,140,0
2.500000000000e-05,80,160,1
1.000000000000e-05,80,160,1
5.000000000000e-06,80,160,1
3.000000000000e-06,80,160,1
2.000000000000e-06,80,160,0
2.500000000000e-05,80,180,1
1.000000000000e-05,80,180,1
5.000000000000e-06,80,180,1
3.000000000000e-06,80,180,1
2.000000000000e-06,80,180,1
2.500000000000e-05,80,200,1
1.000000000000e-05,80,200,1
5.000000000000e-06,80,200,1
3.000000000000e-06,80,200,1
2.000000000000e-06,80,200,1
2.500000000000e-05,80,220,1
1.000000000000e-05,80,220,1
5.000000000000e-06,80,220,1
3.000000000000e-06,80,220,1
2.000000000000e-06,80,220,1
2.500000000000e-05,80,240,1
1.000000000000e-05,80,240,1
5.000000000000e-06,80,240,1
3.000000000000e-06,80,240,1
2.000000000000e-06,80,240,1
2.500000000000e-05,80,260,1
1.000000000000e-05,80,260,1
5.000000000000e-06,80,260,1
3.000000000000e-06,80,260,1
2.000000000000e-06,80,260,1
2.500000000000e-05,80,280,1
1.000000000000e-05,80,280,1
5.000000000000e-06,80,280,1
3.000000000000e-06,80,280,1
2.000000000000e-06,80,280,1
2.500000000000e-05,80,300,1
1.000000000000e-05,80,300,1
5.000000000000e-06,80,300,1
3.000000000000e-06,80,300,1
2.000000000000e-06,80,300,1
2.500000000000e-05,80,320,1
1.000000000000e-05,80,320,1
5.000000000000e-06,80,320,1
3.000000000000e-06,80,320,1
2.000000000000e-06,80,320,1
2.500000000000e-05,80,340,1
1.000000000000e-05,80,340,1
5.000000000000e-06,80,340,1
3.000000000000e-06,80,340,1
2.000000000000e-06,80,340,1
2.500000000000e-05,80,360,1
1.000000000000e-05,80,360,1
5.000000000000e-06,80,360,1
3.000000000000e-06,80,360,1
2.000000000000e-06,80,360,1
2.500000000000e-05,80,380,1
1.000000000000e-05,80,380,1
5.000000000000e-06,80,380,1
3.000000000000e-06,80,380,1
2.000000000000e-06,80,380,1
2.500000000000e-05,80,400,1
1.000000000000e-05,80,400,1
5.000000000000e-06,80,400,1
3.000000000000e-06,80,400,1
2.000000000000e-06,80,400,1
2.500000000000e-05,80,420,1
1.000000000000e-05,80,420,1
5.000000000000e-06,80,420,1
3.000000000000e-06,80,420,1
2.000000000000e-06,80,420,1
2.500000000000e-05,80,440,1
1.000000000000e-05,80,440,1
5.000000000000e-06,80,440,1
3.000000000000e-06,80,440,1
2.000000000000e-06,80,440,1
2.500000000000e-05,80,460,1
1.000000000000e-05,80,460,1
5.000000000000e-06,80,460,1
3.000000000000e-06,80,460,1
2.000000000000e-06,80,460,1
2.500000000000e-05,80,480,1
1.000000000000e-05,80,480,1
5.000000000000e-06,80,480,1
3.000000000000e-06,80,480,1
2.000000000000e-06,80,480,1
2.500000000000e-05,80,500,1
1.000000000000e-05,80,500,1
5.000000000000e-06,80,500,1
3.000000000000e-06,80,500,1
2.000000000000e-06,80,500,1
2.500000000000e-05,80,520,1
1.000000000000e-05,80,520,1
5.000000000000e-06,80,520,1
3.000000000000e-06,80,520,1
2.000000000000e-06,80,520,1
2.500000000000e-05,80,540,1
1.000000000000e-05,80,540,1
5.000000000000e-06,80,540,1
3.000000000000e-06,80,540,1
2.000000000000e-06,80,540,1
2.500000000000e-05,80,560,1
1.000000000000e-05,80,560,1
5.000000000000e-06,80,560,1
3.000000000000e-06,80,560,1
2.000000000000e-06,80,560,1
2.500000000000e-05,80,580,1
1.000000000000e-05,80,580,1
5.000000000000e-06,80,580,1
3.000000000000e-06,80,580,1
2.000000000000e-06,80,580,1
2.500000000000e-05,80,600,1
1.000000000000e-05,80,600,1
5.000000000000e-06,80,600,1
3.000000000000e-06,80,600,1
2.000000000000e-06,80,600,1
2.500000000000e-05,80,620,1
1.000000000000e-05,80,620,1
5.000000000000e-06,80,620,1
3.000000000000e-06,80,620,1
2.000000000000e-06,80,620,1
2.500000000000e-05,80,640,1
1.000000000000e-05,80,640,1
5.000000000000e-06,80,640,1
3.000000000000e-06,80,640,1
2.000000000000e-06,80,640,1
2.500000000000e-05,80,660,1
1.000000000000e-05,80,660,1
5.000000000000e-06,80,660,1
3.000000000000e-06,80,660,1
2.000000000000e-06,80,660,1
2.500000000000e-05,80,680,1
1.000000000000e-05,80,680,1
5.000000000000e-06,80,680,1
3.000000000000e-06,80,680,1
2.000000000000e-06,80,680,1
2.500000000000e-05,80,700,1
1.000000000000e-05,80,700,1
5.000000000000e-06,80,700,1
3.000000000000e-06,80,700,1
2.000000000000e-06,80,700,1
2.500000000000e-05,80,720,1
1.000000000000e-05,80,720,1
5.000000000000e-06,80,720,1
3.000000000000e-06,80,720,1
2.000000000000e-06,80,720,1
2.500000000000e-05,80,740,1
1.000000000000e-05,80,740,1
5.000000000000e-06,80,740,1
3.000000000000e-06,80,740,1
2.000000000000e-06,80,740,1
2.500000000000e-05,80,760,1
1.000000000000e-05,80,760,1
5.000000000000e-06,80,760,1
3.000000000000e-06,80,760,1
2.000000000000e-06,80,760,1
2.500000000000e-05,80,780,1
1.000000000000e-05,80,780,1
5.000000000000e-06,80,780,1
3.000000000000e-06,80,780,1
2.000000000000e-06,80,780,1
2.500000000000e-05,80,800,1
1.000000000000e-05,80,800,1
5.000000000000e-06,80,800,1
3.000000000000e-06,80,800,1
2.000000000000e-06,80,800,1
2.500000000000e-05,80,820,1
1.000000000000e-05,80,820,1
5.000000000000e-06,80,820,1
3.000000000000e-06,80,820,1
2.000000000000e-06,80,820,1
2.500000000000e-05,80,840,1
1.000000000000e-05,80,840,1
5.000000000000e-06,80,840,1
3.000000000000e-06,80,840,1
2.000000000000e-06,80,840,1
2.500000000000e-05,80,860,1
1.000000000000e-05,80,860,1
5.000000000000e-06,80,860,1
3.000000000000e-06,80,860,1
2.000000000000e-06,80,860,1
2.500000000000e-05,80,880,1
1.000000000000e-05,80,880,1
5.000000000000e-06,80,880,1
3.000000000000e-06,80,880,1
2.000000000000e-06,80,880,1
2.500000000000e-05,80,900,1
1.000000000000e-05,80,900,1
5.000000000000e-06,80,900,1
3.000000000000e-06,80,900,1
2.000000000000e-06,80,900,1
2.500000000000e-05,80,920,1
1.000000000000e-05,80,920,1
5.000000000000e-06,80,920,1
3.000000000000e-06,80,920,1
2.000000000000e-06,80,920,1
2.500000000000e-05,80,940,1
1.000000000000e-05,80,940,1
5.000000000000e-06,80,940,1
3.000000000000e-06,80,940,1
2.000000000000e-06,80,940,1
2.500000000000e-05,80,960,1
1.000000000000e-05,80,960,1
5.000000000000e-06,80,960,1
3.000000000000e-06,80,960,1
2.000000000000e-06,80,960,1
2.500000000000e-05,80,980,1
1.000000000000e-05,80,980,1
5.000000000000e-06,80,980,1
3.000000000000e-06,80,980,1
2.000000000000e-06,80,980,1
2.500000000000e-05,80,1000,1
1.000000000000e-05,80,1000,1
5.000000000000e-06,80,1000,1
3.000000000000e-06,80,1000,1
2.000000000000e-06,80,1000,1
2.500000000000e-05,100,0,0
1.000000000000e-05,100,0,0
5.000000000000e-06,100,0,0
3.000000000000e-06,100,0,0
2.000000000000e-06,100,0,0
2.500000000000e-05,100,20,0
1.000000000000e-05,100,20,0
5.000000000000e-06,100,20,0
3.000000000000e-06,100,20,0
2.000000000000e-06,100,20,0
2.500000000000e-05,100,40,1
1.000000000000e-05,100,40,0
5.000000000000e-06,100,40,0
3.000000000000e-06,100,40,0
2.000000000000e-06,100,40,0
2.500000000000e-05,100,60,1
1.000000000000e-05,100,60,1
5.000000000000e-06,100,60,0
3.000000000000e-06,100,60,0
2.000000000000e-06,100,60,0
2.500000000000e-05,100,80,1
1.000000000000e-05,100,80,1
5.000000000000e-06,100,80,0
3.000000000000e-06,100,80,0
2.000000000000e-06,100,80,0
2.500000000000e-05,100,100,1
1.000000000000e-05,100,100,1
5.000000000000e-06,100,100,1
3.000000000000e-06,100,100,0
2.000000000000e-06,100,100,0
2.500000000000e-05,100,120,1
1.000000000000e-05,100,120,1
5.000000000000e-06,100,120,1
3.000000000000e-06,100,120,0
2.000000000000e-06,100,120,0
2.500000000000e-05,100,140,1
1.000000000000e-05,100,140,1
5.000000000000e-06,100,140,1
3.000000000000e-06,100,140,1
2.000000000000e-06,100,140,0
2.500000000000e-05,100,160,1
1.000000000000e-05,100,160,1
5.000000000000e-06,100,160,1
3.000000000000e-06,100,160,1
2.000000000000e-06,100,160,0
2.500000000000e-05,100,180,1
1.000000000000e-05,100,180,1
5.000000000000e-06,100,180,1
3.000000000000e-06,100,180,1
2.000000000000e-06,100,180,1
2.500000000000e-05,100,200,1
1.000000000000e-05,100,200,1
5.000000000000e-06,100,200,1
3.000000000000e-06,100,200,1
2.000000000000e-06,100,200,1
2.500000000000e-05,100,220,1
1.000000000000e-05,100,220,1
5.000000000000e-06,100,220,1
3.000000000000e-06,100,220,1
2.000000000000e-06,100,220,1
2.500000000000e-05,100,240,1
1.000000000000e-05,100,240,1
5.000000000000e-06,100,240,1
3.000000000000e-06,100,240,1
2.000000000000e-06,100,240,1
2.500000000000e-05,100,260,1
1.000000000000e-05,100,260,1
5.000000000000e-06,100,260,1
3.000000000000e-06,100,260,1
2.000000000000e-06,100,260,1
2.500000000000e-05,100,280,1
1.000000000000e-05,100,280,1
5.000000000000e-06,100,280,1
3.000000000000e-06,100,280,1
2.000000000000e-06,100,280,1
2.500000000000e-05,100,300,1
1.000000000000e-05,100,300,1
5.000000000000e-06,100,300,1
3.000000000000e-06,100,300,1
2.000000000000e-06,100,300,1
2.500000000000e-05,100,320,1
1.000000000000e-05,100,320,1
5.000000000000e-06,100,320,1
3.000000000000e-06,100,320,1
2.000000000000e-06,100,320,1
2.500000000000e-05,100,340,1
1.000000000000e-05,100,340,1
5.000000000000e-06,100,340,1
3.000000000000e-06,100,340,1
2.000000000000e-06,100,340,1
2.500000000000e-05,100,360,1
1.000000000000e-05,100,360,1
5.000000000000e-06,100,360,1
3.000000000000e-06,100,360,1
2.000000000000e-06,100,360,1
2.500000000000e-05,100,380,1
1.000000000000e-05,100,380,1
5.000000000000e-06,100,380,1
3.000000000000e-06,100,380,1
2.000000000000e-06,100,380,1
2.500000000000e-05,100,400,1
1.000000000000e-05,100,400,1
5.000000000000e-06,100,400,1
3.000000000000e-06,100,400,1
2.000000000000e-06,100,400,1
2.500000000000e-05,100,420,1
1.000000000000e-05,100,420,1
5.000000000000e-06,100,420,1
3.000000000000e-06,100,420,1
2.000000000000e-06,100,420,1
2.500000000000e-05,100,440,1
1.000000000000e-05,100,440,1
5.000000000000e-06,100,440,1
3.000000000000e-06,100,440,1
2.000000000000e-06,100,440,1
2.500000000000e-05,100,460,1
1.000000000000e-05,100,460,1
5.000000000000e-06,100,460,1
3.000000000000e-06,100,460,1
2.000000000000e-06,100,460,1
2.500000000000e-05,100,480,1
1.000000000000e-05,100,480,1
5.000000000000e-06,100,480,1
3.000000000000e-06,100,480,1
2.000000000000e-06,100,480,1
2.500000000000e-05,100,500,1
1.000000000000e-05,100,500,1
5.000000000000e-06,100,500,1
3.000000000000e-06,100,500,1
2.000000000000e-06,100,500,1
2.500000000000e-05,100,520,1
1.000000000000e-05,100,520,1
5.000000000000e-06,100,520,1
3.000000000000e-06,100,520,1
2.000000000000e-06,100,520,1
2.500000000000e-05,100,540,1
1.000000000000e-05,100,540,1
5.000000000000e-06,100,540,1
3.000000000000e-06,100,540,1
2.000000000000e-06,100,540,1
2.500000000000e-05,100,560,1
1.000000000000e-05,100,560,1
5.000000000000e-06,100,560,1
3.000000000000e-06,100,560,1
2.000000000000e-06,100,560,1
2.500000000000e-05,100,580,1
1.000000000000e-05,100,580,1
5.000000000000e-06,100,580,1
3.000000000000e-06,100,580,1
2.000000000000e-06,100,580,1
2.500000000000e-05,100,600,1
1.000000000000e-05,100,600,1
5.000000000000e-06,100,600,1
3.000000000000e-06,100,600,1
2.000000000000e-06,100,600,1
2.500000000000e-05,100,620,1
1.000000000000e-05,100,620,1
5.000000000000e-06,100,620,1
3.000000000000e-06,100,620,1
2.000000000000e-06,100,620,1
2.500000000000e-05,100,640,1
1.000000000000e-05,100,640,1
5.000000000000e-06,100,640,1
3.000000000000e-06,100,640,1
2.000000000000e-06,100,640,1
2.500000000000e-05,100,660,1
1.000000000000e-05,100,660,1
5.000000000000e-06,100,660,1
3.000000000000e-06,100,660,1
2.000000000000e-06,100,660,1
2.500000000000e-05,100,680,1
1.000000000000e-05,100,680,1
5.000000000000e-06,100,680,1
3.000000000000e-06,100,680,1
2.000000000000e-06,100,680,1
2.500000000000e-05,100,700,1
1.000000000000e-05,100,700,1
5.000000000000e-06,100,700,1
3.000000000000e-06,100,700,1
2.000000000000e-06,100,700,1
2.500000000000e-05,100,720,1
1.000000000000e-05,100,720,1
5.000000000000e-06,100,720,1
3.000000000000e-06,100,720,1
2.000000000000e-06,100,720,1
2.500000000000e-05,100,740,1
1.000000000000e-05,100,740,1
5.000000000000e-06,100,740,1
3.000000000000e-06,100,740,1
2.000000000000e-06,100,740,1
2.500000000000e-05,100,760,1
1.000000000000e-05,100,760,1
5.000000000000e-06,100,760,1
3.000000000000e-06,100,760,1
2.000000000000e-06,100,760,1
2.500000000000e-05,100,780,1
1.000000000000e-05,100,780,1
5.000000000000e-06,100,780,1
3.000000000000e-06,100,780,1
2.000000000000e-06,100,780,1
2.500000000000e-05,100,800,1
1.000000000000e-05,100,800,1
5.000000000000e-06,100,800,1
3.000000000000e-06,100,800,1
2.000000000000e-06,100,800,1
2.500000000000e-05,100,820,1
1.000000000000e-05,100,820,1
5.000000000000e-06,100,820,1
3.000000000000e-06,100,820,1
2.000000000000e-06,100,820,1
2.500000000000e-05,100,840,1
1.000000000000e-05,100,840,1
5.000000000000e-06,100,840,1
3.000000000000e-06,100,840,1
2.000000000000e-06,100,840,1
2.500000000000e-05,100,860,1
1.000000000000e-05,100,860,1
5.000000000000e-06,100,860,1
3.000000000000e-06,100,860,1
2.000000000000e-06,100,860,1
2.500000000000e-05,100,880,1
1.000000000000e-05,100,880,1
5.000000000000e-06,100,880,1
3.000000000000e-06,100,880,1
2.000000000000e-06,100,880,1
2.500000000000e-05,100,900,1
1.000000000000e-05,100,900,1
5.000000000000e-06,100,900,1
3.000000000000e-06,100,900,1
2.000000000000e-06,100,900,1
2.500000000000e-05,100,920,1
1.000000000000e-05,100,920,1
5.000000000000e-06,100,920,1
3.000000000000e-06,100,920,1
2.000000000000e-06,100,920,1
2.500000000000e-05,100,940,1
1.000000000000e-05,100,940,1
5.000000000000e-06,100,940,1
3.000000000000e-06,100,940,1
2.000000000000e-06,100,940,1
2.500000000000e-05,100,960,1
1.000000000000e-05,100,960,1
5.000000000000e-06,100,960,1
3.000000000000e-06,100,960,1
2.000000000000e-06,100,960,1
2.500000000000e-05,100,980,1
1.000000000000e-05,100,980,1
5.000000000000e-06,100,980,1
3.000000000000e-06,100,980,1
2.000000000000e-06,100,980,1
2.500000000000e-05,100,1000,1
1.000000000000e-05,100,1000,1
5.000000000000e-06,100,1000,1
3.000000000000e-06,100,1000,1
2.000000000000e-06,100,1000,1
2.500000000000e-05,120,0,0
1.000000000000e-05,120,0,0
5.000000000000e-06,120,0,0
3.000000000000e-06,120,0,0
2.000000000000e-06,120,0,0
2.500000000000e-05,120,20,0
1.000000000000e-05,120,20,0
5.000000000000e-06,120,20,0
3.000000000000e-06,120,20,0
2.000000000000e-06,120,20,0
2.500000000000e-05,120,40,1
1.000000000000e-05,120,40,0
5.000000000000e-06,120,40,0
3.000000000000e-06,120,40,0
2.000000000000e-06,120,40,0
2.500000000000e-05,120,60,1
1.000000000000e-05,120,60,1
5.000000000000e-06,120,60,0
3.000000000000e-06,120,60,0
2.000000000000e-06,120,60,0
2.500000000000e-05,120,80,1
1.000000000000e-05,120,80,1
5.000000000000e-06,120,80,0
3.000000000000e-06,120,80,0
2.000000000000e-06,120,80,0
